Input,Output,Epoch,ObservedProb,ExpectedProb
fabem+PL_15,fabemka,17,1.0,0.8897418062547594
remoz+PL_0,remozka,17,1.0,0.8226934378513107
remoz+PL_1,remozka,17,1.0,0.8226934378513107
remoz+PL_2,remozka,17,1.0,0.8226934378513107
remoz+PL_3,remozka,17,1.0,0.8226934378513107
remoz+PL_4,remozka,17,1.0,0.8226934378513107
remoz+PL_0,remozson,17,0.0,0.17730656214868934
remoz+PL_1,remozson,17,0.0,0.17730656214868934
remoz+PL_2,remozson,17,0.0,0.17730656214868934
remoz+PL_3,remozson,17,0.0,0.17730656214868934
remoz+PL_4,remozson,17,0.0,0.17730656214868934
zasif+PL_0,zasifka,17,1.0,0.8226934378513107
zasif+PL_1,zasifka,17,1.0,0.8226934378513107
zasif+PL_2,zasifka,17,1.0,0.8226934378513107
zasif+PL_3,zasifka,17,1.0,0.8226934378513107
zasif+PL_4,zasifka,17,1.0,0.8226934378513107
zasif+PL_0,zasifson,17,0.0,0.17730656214868934
zasif+PL_1,zasifson,17,0.0,0.17730656214868934
zasif+PL_2,zasifson,17,0.0,0.17730656214868934
zasif+PL_3,zasifson,17,0.0,0.17730656214868934
zasif+PL_4,zasifson,17,0.0,0.17730656214868934
nerun+PL_0,nerunka,17,0.0,0.5863684046233795
nerun+PL_1,nerunka,17,0.0,0.5863684046233795
nerun+PL_2,nerunka,17,0.0,0.5863684046233795
nerun+PL_3,nerunka,17,0.0,0.5863684046233795
nerun+PL_0,nerunson,17,1.0,0.4136315953766204
nerun+PL_1,nerunson,17,1.0,0.4136315953766204
nerun+PL_2,nerunson,17,1.0,0.4136315953766204
nerun+PL_3,nerunson,17,1.0,0.4136315953766204
ladof+PL_0,ladofka,17,1.0,0.8130319518660517
ladof+PL_1,ladofka,17,1.0,0.8130319518660517
ladof+PL_2,ladofka,17,1.0,0.8130319518660517
ladof+PL_3,ladofka,17,1.0,0.8130319518660517
ladof+PL_0,ladofson,17,0.0,0.1869680481339482
ladof+PL_1,ladofson,17,0.0,0.1869680481339482
ladof+PL_2,ladofson,17,0.0,0.1869680481339482
ladof+PL_3,ladofson,17,0.0,0.1869680481339482
monig+PL_0,monigka,17,1.0,0.8130319518660517
monig+PL_1,monigka,17,1.0,0.8130319518660517
monig+PL_2,monigka,17,1.0,0.8130319518660517
monig+PL_3,monigka,17,1.0,0.8130319518660517
monig+PL_0,monigson,17,0.0,0.1869680481339482
monig+PL_1,monigson,17,0.0,0.1869680481339482
monig+PL_2,monigson,17,0.0,0.1869680481339482
monig+PL_3,monigson,17,0.0,0.1869680481339482
zasum+PL_0,zasumka,17,1.0,0.8130319518660517
zasum+PL_1,zasumka,17,1.0,0.8130319518660517
zasum+PL_2,zasumka,17,1.0,0.8130319518660517
zasum+PL_3,zasumka,17,1.0,0.8130319518660517
zasum+PL_0,zasumson,17,0.0,0.1869680481339482
zasum+PL_1,zasumson,17,0.0,0.1869680481339482
zasum+PL_2,zasumson,17,0.0,0.1869680481339482
zasum+PL_3,zasumson,17,0.0,0.1869680481339482
kekeg+PL_0,kekegka,17,1.0,0.8130319518660517
kekeg+PL_1,kekegka,17,1.0,0.8130319518660517
kekeg+PL_2,kekegka,17,1.0,0.8130319518660517
kekeg+PL_3,kekegka,17,1.0,0.8130319518660517
kekeg+PL_0,kekegson,17,0.0,0.1869680481339482
kekeg+PL_1,kekegson,17,0.0,0.1869680481339482
kekeg+PL_2,kekegson,17,0.0,0.1869680481339482
kekeg+PL_3,kekegson,17,0.0,0.1869680481339482
fadun+PL_0,fadunka,17,1.0,0.8024352633179814
fadun+PL_1,fadunka,17,1.0,0.8024352633179814
fadun+PL_2,fadunka,17,1.0,0.8024352633179814
fadun+PL_0,fadunson,17,0.0,0.19756473668201857
fadun+PL_1,fadunson,17,0.0,0.19756473668201857
fadun+PL_2,fadunson,17,0.0,0.19756473668201857
gober+PL_0,goberka,17,1.0,0.8024352633179814
gober+PL_1,goberka,17,1.0,0.8024352633179814
gober+PL_2,goberka,17,1.0,0.8024352633179814
gober+PL_0,goberson,17,0.0,0.19756473668201857
gober+PL_1,goberson,17,0.0,0.19756473668201857
gober+PL_2,goberson,17,0.0,0.19756473668201857
bikuk+PL_0,bikukson,17,1.0,0.6894093111642597
bikuk+PL_1,bikukson,17,1.0,0.6894093111642597
bikuk+PL_2,bikukson,17,1.0,0.6894093111642597
bikuk+PL_3,bikukson,17,1.0,0.6894093111642597
bikuk+PL_4,bikukson,17,1.0,0.6894093111642597
bikuk+PL_5,bikukson,17,1.0,0.6894093111642597
bikuk+PL_6,bikukson,17,1.0,0.6894093111642597
bikuk+PL_7,bikukson,17,1.0,0.6894093111642597
bikuk+PL_8,bikukson,17,1.0,0.6894093111642597
bikuk+PL_9,bikukson,17,1.0,0.6894093111642597
bikuk+PL_10,bikukson,17,1.0,0.6894093111642597
bikuk+PL_11,bikukson,17,1.0,0.6894093111642597
bikuk+PL_12,bikukson,17,1.0,0.6894093111642597
bikuk+PL_0,bikukka,17,0.0,0.31059068883574026
bikuk+PL_1,bikukka,17,0.0,0.31059068883574026
bikuk+PL_2,bikukka,17,0.0,0.31059068883574026
bikuk+PL_3,bikukka,17,0.0,0.31059068883574026
bikuk+PL_4,bikukka,17,0.0,0.31059068883574026
bikuk+PL_5,bikukka,17,0.0,0.31059068883574026
bikuk+PL_6,bikukka,17,0.0,0.31059068883574026
bikuk+PL_7,bikukka,17,0.0,0.31059068883574026
bikuk+PL_8,bikukka,17,0.0,0.31059068883574026
bikuk+PL_9,bikukka,17,0.0,0.31059068883574026
bikuk+PL_10,bikukka,17,0.0,0.31059068883574026
bikuk+PL_11,bikukka,17,0.0,0.31059068883574026
bikuk+PL_12,bikukka,17,0.0,0.31059068883574026
gorar+PL_0,gorarka,18,1.0,0.8702505313133805
gorar+PL_1,gorarka,18,1.0,0.8702505313133805
gorar+PL_2,gorarka,18,1.0,0.8702505313133805
gorar+PL_3,gorarka,18,1.0,0.8702505313133805
gorar+PL_4,gorarka,18,1.0,0.8702505313133805
gorar+PL_5,gorarka,18,1.0,0.8702505313133805
gorar+PL_6,gorarka,18,1.0,0.8702505313133805
gorar+PL_7,gorarka,18,1.0,0.8702505313133805
gorar+PL_8,gorarka,18,1.0,0.8702505313133805
gorar+PL_9,gorarka,18,1.0,0.8702505313133805
gorar+PL_10,gorarka,18,1.0,0.8702505313133805
gorar+PL_0,gorarson,18,0.0,0.12974946868661952
gorar+PL_1,gorarson,18,0.0,0.12974946868661952
gorar+PL_2,gorarson,18,0.0,0.12974946868661952
gorar+PL_3,gorarson,18,0.0,0.12974946868661952
gorar+PL_4,gorarson,18,0.0,0.12974946868661952
gorar+PL_5,gorarson,18,0.0,0.12974946868661952
gorar+PL_6,gorarson,18,0.0,0.12974946868661952
gorar+PL_7,gorarson,18,0.0,0.12974946868661952
gorar+PL_8,gorarson,18,0.0,0.12974946868661952
gorar+PL_9,gorarson,18,0.0,0.12974946868661952
gorar+PL_10,gorarson,18,0.0,0.12974946868661952
mureg+PL_0,muregson,18,0.0,0.03514129303368886
mureg+PL_1,muregson,18,0.0,0.03514129303368886
mureg+PL_2,muregson,18,0.0,0.03514129303368886
mureg+PL_3,muregson,18,0.0,0.03514129303368886
mureg+PL_4,muregson,18,0.0,0.03514129303368886
mureg+PL_5,muregson,18,0.0,0.03514129303368886
mureg+PL_6,muregson,18,0.0,0.03514129303368886
mureg+PL_7,muregson,18,0.0,0.03514129303368886
mureg+PL_8,muregson,18,0.0,0.03514129303368886
mureg+PL_9,muregson,18,0.0,0.03514129303368886
mureg+PL_10,muregson,18,0.0,0.03514129303368886
mureg+PL_11,muregson,18,0.0,0.03514129303368886
mureg+PL_12,muregson,18,0.0,0.03514129303368886
mureg+PL_13,muregson,18,0.0,0.03514129303368886
mureg+PL_14,muregson,18,0.0,0.03514129303368886
mureg+PL_15,muregson,18,0.0,0.03514129303368886
mureg+PL_16,muregson,18,0.0,0.03514129303368886
mureg+PL_17,muregson,18,0.0,0.03514129303368886
mureg+PL_18,muregson,18,0.0,0.03514129303368886
mureg+PL_19,muregson,18,0.0,0.03514129303368886
mureg+PL_20,muregson,18,0.0,0.03514129303368886
mureg+PL_21,muregson,18,0.0,0.03514129303368886
mureg+PL_22,muregson,18,0.0,0.03514129303368886
mureg+PL_23,muregson,18,0.0,0.03514129303368886
mureg+PL_24,muregson,18,0.0,0.03514129303368886
mureg+PL_25,muregson,18,0.0,0.03514129303368886
mureg+PL_26,muregson,18,0.0,0.03514129303368886
mureg+PL_27,muregson,18,0.0,0.03514129303368886
mureg+PL_28,muregson,18,0.0,0.03514129303368886
mureg+PL_29,muregson,18,0.0,0.03514129303368886
mureg+PL_30,muregson,18,0.0,0.03514129303368886
mureg+PL_31,muregson,18,0.0,0.03514129303368886
mureg+PL_32,muregson,18,0.0,0.03514129303368886
mureg+PL_33,muregson,18,0.0,0.03514129303368886
mureg+PL_34,muregson,18,0.0,0.03514129303368886
mureg+PL_35,muregson,18,0.0,0.03514129303368886
mureg+PL_36,muregson,18,0.0,0.03514129303368886
mureg+PL_37,muregson,18,0.0,0.03514129303368886
mureg+PL_38,muregson,18,0.0,0.03514129303368886
mureg+PL_39,muregson,18,0.0,0.03514129303368886
mureg+PL_40,muregson,18,0.0,0.03514129303368886
mureg+PL_41,muregson,18,0.0,0.03514129303368886
mureg+PL_42,muregson,18,0.0,0.03514129303368886
mureg+PL_43,muregson,18,0.0,0.03514129303368886
mureg+PL_44,muregson,18,0.0,0.03514129303368886
mureg+PL_45,muregson,18,0.0,0.03514129303368886
mureg+PL_46,muregson,18,0.0,0.03514129303368886
mureg+PL_47,muregson,18,0.0,0.03514129303368886
mureg+PL_48,muregson,18,0.0,0.03514129303368886
mureg+PL_49,muregson,18,0.0,0.03514129303368886
mureg+PL_50,muregson,18,0.0,0.03514129303368886
mureg+PL_51,muregson,18,0.0,0.03514129303368886
mureg+PL_52,muregson,18,0.0,0.03514129303368886
mureg+PL_53,muregson,18,0.0,0.03514129303368886
mureg+PL_54,muregson,18,0.0,0.03514129303368886
mureg+PL_55,muregson,18,0.0,0.03514129303368886
mureg+PL_56,muregson,18,0.0,0.03514129303368886
mureg+PL_57,muregson,18,0.0,0.03514129303368886
mureg+PL_58,muregson,18,0.0,0.03514129303368886
mureg+PL_59,muregson,18,0.0,0.03514129303368886
mureg+PL_60,muregson,18,0.0,0.03514129303368886
mureg+PL_61,muregson,18,0.0,0.03514129303368886
mureg+PL_62,muregson,18,0.0,0.03514129303368886
mureg+PL_63,muregson,18,0.0,0.03514129303368886
mureg+PL_64,muregson,18,0.0,0.03514129303368886
mureg+PL_65,muregson,18,0.0,0.03514129303368886
mureg+PL_66,muregson,18,0.0,0.03514129303368886
mureg+PL_67,muregson,18,0.0,0.03514129303368886
mureg+PL_68,muregson,18,0.0,0.03514129303368886
mureg+PL_69,muregson,18,0.0,0.03514129303368886
mureg+PL_70,muregson,18,0.0,0.03514129303368886
mureg+PL_71,muregson,18,0.0,0.03514129303368886
mureg+PL_72,muregson,18,0.0,0.03514129303368886
mureg+PL_73,muregson,18,0.0,0.03514129303368886
mureg+PL_74,muregson,18,0.0,0.03514129303368886
mureg+PL_75,muregson,18,0.0,0.03514129303368886
mureg+PL_76,muregson,18,0.0,0.03514129303368886
mureg+PL_77,muregson,18,0.0,0.03514129303368886
mureg+PL_78,muregson,18,0.0,0.03514129303368886
mureg+PL_0,muregka,18,1.0,0.9648587069663112
mureg+PL_1,muregka,18,1.0,0.9648587069663112
mureg+PL_2,muregka,18,1.0,0.9648587069663112
mureg+PL_3,muregka,18,1.0,0.9648587069663112
mureg+PL_4,muregka,18,1.0,0.9648587069663112
mureg+PL_5,muregka,18,1.0,0.9648587069663112
mureg+PL_6,muregka,18,1.0,0.9648587069663112
mureg+PL_7,muregka,18,1.0,0.9648587069663112
mureg+PL_8,muregka,18,1.0,0.9648587069663112
mureg+PL_9,muregka,18,1.0,0.9648587069663112
mureg+PL_10,muregka,18,1.0,0.9648587069663112
mureg+PL_11,muregka,18,1.0,0.9648587069663112
mureg+PL_12,muregka,18,1.0,0.9648587069663112
mureg+PL_13,muregka,18,1.0,0.9648587069663112
mureg+PL_14,muregka,18,1.0,0.9648587069663112
mureg+PL_15,muregka,18,1.0,0.9648587069663112
mureg+PL_16,muregka,18,1.0,0.9648587069663112
mureg+PL_17,muregka,18,1.0,0.9648587069663112
mureg+PL_18,muregka,18,1.0,0.9648587069663112
mureg+PL_19,muregka,18,1.0,0.9648587069663112
mureg+PL_20,muregka,18,1.0,0.9648587069663112
mureg+PL_21,muregka,18,1.0,0.9648587069663112
mureg+PL_22,muregka,18,1.0,0.9648587069663112
mureg+PL_23,muregka,18,1.0,0.9648587069663112
mureg+PL_24,muregka,18,1.0,0.9648587069663112
mureg+PL_25,muregka,18,1.0,0.9648587069663112
mureg+PL_26,muregka,18,1.0,0.9648587069663112
mureg+PL_27,muregka,18,1.0,0.9648587069663112
mureg+PL_28,muregka,18,1.0,0.9648587069663112
mureg+PL_29,muregka,18,1.0,0.9648587069663112
mureg+PL_30,muregka,18,1.0,0.9648587069663112
mureg+PL_31,muregka,18,1.0,0.9648587069663112
mureg+PL_32,muregka,18,1.0,0.9648587069663112
mureg+PL_33,muregka,18,1.0,0.9648587069663112
mureg+PL_34,muregka,18,1.0,0.9648587069663112
mureg+PL_35,muregka,18,1.0,0.9648587069663112
mureg+PL_36,muregka,18,1.0,0.9648587069663112
mureg+PL_37,muregka,18,1.0,0.9648587069663112
mureg+PL_38,muregka,18,1.0,0.9648587069663112
mureg+PL_39,muregka,18,1.0,0.9648587069663112
mureg+PL_40,muregka,18,1.0,0.9648587069663112
mureg+PL_41,muregka,18,1.0,0.9648587069663112
mureg+PL_42,muregka,18,1.0,0.9648587069663112
mureg+PL_43,muregka,18,1.0,0.9648587069663112
mureg+PL_44,muregka,18,1.0,0.9648587069663112
mureg+PL_45,muregka,18,1.0,0.9648587069663112
mureg+PL_46,muregka,18,1.0,0.9648587069663112
mureg+PL_47,muregka,18,1.0,0.9648587069663112
mureg+PL_48,muregka,18,1.0,0.9648587069663112
mureg+PL_49,muregka,18,1.0,0.9648587069663112
mureg+PL_50,muregka,18,1.0,0.9648587069663112
mureg+PL_51,muregka,18,1.0,0.9648587069663112
mureg+PL_52,muregka,18,1.0,0.9648587069663112
mureg+PL_53,muregka,18,1.0,0.9648587069663112
mureg+PL_54,muregka,18,1.0,0.9648587069663112
mureg+PL_55,muregka,18,1.0,0.9648587069663112
mureg+PL_56,muregka,18,1.0,0.9648587069663112
mureg+PL_57,muregka,18,1.0,0.9648587069663112
mureg+PL_58,muregka,18,1.0,0.9648587069663112
mureg+PL_59,muregka,18,1.0,0.9648587069663112
mureg+PL_60,muregka,18,1.0,0.9648587069663112
mureg+PL_61,muregka,18,1.0,0.9648587069663112
mureg+PL_62,muregka,18,1.0,0.9648587069663112
mureg+PL_63,muregka,18,1.0,0.9648587069663112
mureg+PL_64,muregka,18,1.0,0.9648587069663112
mureg+PL_65,muregka,18,1.0,0.9648587069663112
mureg+PL_66,muregka,18,1.0,0.9648587069663112
mureg+PL_67,muregka,18,1.0,0.9648587069663112
mureg+PL_68,muregka,18,1.0,0.9648587069663112
mureg+PL_69,muregka,18,1.0,0.9648587069663112
mureg+PL_70,muregka,18,1.0,0.9648587069663112
mureg+PL_71,muregka,18,1.0,0.9648587069663112
mureg+PL_72,muregka,18,1.0,0.9648587069663112
mureg+PL_73,muregka,18,1.0,0.9648587069663112
mureg+PL_74,muregka,18,1.0,0.9648587069663112
mureg+PL_75,muregka,18,1.0,0.9648587069663112
mureg+PL_76,muregka,18,1.0,0.9648587069663112
mureg+PL_77,muregka,18,1.0,0.9648587069663112
mureg+PL_78,muregka,18,1.0,0.9648587069663112
gagut+PL_0,gagutka,18,1.0,0.8643858788093313
gagut+PL_1,gagutka,18,1.0,0.8643858788093313
gagut+PL_2,gagutka,18,1.0,0.8643858788093313
gagut+PL_3,gagutka,18,1.0,0.8643858788093313
gagut+PL_4,gagutka,18,1.0,0.8643858788093313
gagut+PL_5,gagutka,18,1.0,0.8643858788093313
gagut+PL_6,gagutka,18,1.0,0.8643858788093313
gagut+PL_7,gagutka,18,1.0,0.8643858788093313
gagut+PL_8,gagutka,18,1.0,0.8643858788093313
gagut+PL_9,gagutka,18,1.0,0.8643858788093313
gagut+PL_0,gagutson,18,0.0,0.13561412119066882
gagut+PL_1,gagutson,18,0.0,0.13561412119066882
gagut+PL_2,gagutson,18,0.0,0.13561412119066882
gagut+PL_3,gagutson,18,0.0,0.13561412119066882
gagut+PL_4,gagutson,18,0.0,0.13561412119066882
gagut+PL_5,gagutson,18,0.0,0.13561412119066882
gagut+PL_6,gagutson,18,0.0,0.13561412119066882
gagut+PL_7,gagutson,18,0.0,0.13561412119066882
gagut+PL_8,gagutson,18,0.0,0.13561412119066882
gagut+PL_9,gagutson,18,0.0,0.13561412119066882
bizob+PL_0,bizobka,18,1.0,0.8580286411927823
bizob+PL_1,bizobka,18,1.0,0.8580286411927823
bizob+PL_2,bizobka,18,1.0,0.8580286411927823
bizob+PL_3,bizobka,18,1.0,0.8580286411927823
bizob+PL_4,bizobka,18,1.0,0.8580286411927823
bizob+PL_5,bizobka,18,1.0,0.8580286411927823
bizob+PL_6,bizobka,18,1.0,0.8580286411927823
bizob+PL_7,bizobka,18,1.0,0.8580286411927823
bizob+PL_8,bizobka,18,1.0,0.8580286411927823
bizob+PL_0,bizobson,18,0.0,0.14197135880721776
bizob+PL_1,bizobson,18,0.0,0.14197135880721776
bizob+PL_2,bizobson,18,0.0,0.14197135880721776
bizob+PL_3,bizobson,18,0.0,0.14197135880721776
bizob+PL_4,bizobson,18,0.0,0.14197135880721776
bizob+PL_5,bizobson,18,0.0,0.14197135880721776
bizob+PL_6,bizobson,18,0.0,0.14197135880721776
bizob+PL_7,bizobson,18,0.0,0.14197135880721776
bizob+PL_8,bizobson,18,0.0,0.14197135880721776
kumud+PL_0,kumudka,18,1.0,0.8511200140675201
kumud+PL_1,kumudka,18,1.0,0.8511200140675201
kumud+PL_2,kumudka,18,1.0,0.8511200140675201
kumud+PL_3,kumudka,18,1.0,0.8511200140675201
kumud+PL_4,kumudka,18,1.0,0.8511200140675201
kumud+PL_5,kumudka,18,1.0,0.8511200140675201
kumud+PL_6,kumudka,18,1.0,0.8511200140675201
kumud+PL_7,kumudka,18,1.0,0.8511200140675201
kumud+PL_0,kumudson,18,0.0,0.14887998593247984
kumud+PL_1,kumudson,18,0.0,0.14887998593247984
kumud+PL_2,kumudson,18,0.0,0.14887998593247984
kumud+PL_3,kumudson,18,0.0,0.14887998593247984
kumud+PL_4,kumudson,18,0.0,0.14887998593247984
kumud+PL_5,kumudson,18,0.0,0.14887998593247984
kumud+PL_6,kumudson,18,0.0,0.14887998593247984
kumud+PL_7,kumudson,18,0.0,0.14887998593247984
mitin+PL_0,mitinka,18,0.0,0.45313386036883474
mitin+PL_1,mitinka,18,0.0,0.45313386036883474
mitin+PL_2,mitinka,18,0.0,0.45313386036883474
mitin+PL_3,mitinka,18,0.0,0.45313386036883474
mitin+PL_4,mitinka,18,0.0,0.45313386036883474
mitin+PL_5,mitinka,18,0.0,0.45313386036883474
mitin+PL_6,mitinka,18,0.0,0.45313386036883474
mitin+PL_0,mitinson,18,1.0,0.5468661396311654
mitin+PL_1,mitinson,18,1.0,0.5468661396311654
mitin+PL_2,mitinson,18,1.0,0.5468661396311654
mitin+PL_3,mitinson,18,1.0,0.5468661396311654
mitin+PL_4,mitinson,18,1.0,0.5468661396311654
mitin+PL_5,mitinson,18,1.0,0.5468661396311654
mitin+PL_6,mitinson,18,1.0,0.5468661396311654
fogun+PL_0,fogunson,18,1.0,0.8508262379809958
fogun+PL_1,fogunson,18,1.0,0.8508262379809958
fogun+PL_2,fogunson,18,1.0,0.8508262379809958
fogun+PL_3,fogunson,18,1.0,0.8508262379809958
fogun+PL_4,fogunson,18,1.0,0.8508262379809958
fogun+PL_5,fogunson,18,1.0,0.8508262379809958
fogun+PL_6,fogunson,18,1.0,0.8508262379809958
fogun+PL_7,fogunson,18,1.0,0.8508262379809958
fogun+PL_8,fogunson,18,1.0,0.8508262379809958
fogun+PL_9,fogunson,18,1.0,0.8508262379809958
fogun+PL_10,fogunson,18,1.0,0.8508262379809958
fogun+PL_11,fogunson,18,1.0,0.8508262379809958
fogun+PL_12,fogunson,18,1.0,0.8508262379809958
fogun+PL_13,fogunson,18,1.0,0.8508262379809958
fogun+PL_14,fogunson,18,1.0,0.8508262379809958
fogun+PL_15,fogunson,18,1.0,0.8508262379809958
fogun+PL_16,fogunson,18,1.0,0.8508262379809958
fogun+PL_17,fogunson,18,1.0,0.8508262379809958
fogun+PL_18,fogunson,18,1.0,0.8508262379809958
fogun+PL_19,fogunson,18,1.0,0.8508262379809958
fogun+PL_20,fogunson,18,1.0,0.8508262379809958
fogun+PL_21,fogunson,18,1.0,0.8508262379809958
fogun+PL_22,fogunson,18,1.0,0.8508262379809958
fogun+PL_23,fogunson,18,1.0,0.8508262379809958
fogun+PL_24,fogunson,18,1.0,0.8508262379809958
fogun+PL_25,fogunson,18,1.0,0.8508262379809958
fogun+PL_26,fogunson,18,1.0,0.8508262379809958
fogun+PL_27,fogunson,18,1.0,0.8508262379809958
fogun+PL_28,fogunson,18,1.0,0.8508262379809958
fogun+PL_29,fogunson,18,1.0,0.8508262379809958
fogun+PL_30,fogunson,18,1.0,0.8508262379809958
fogun+PL_31,fogunson,18,1.0,0.8508262379809958
fogun+PL_32,fogunson,18,1.0,0.8508262379809958
fogun+PL_33,fogunson,18,1.0,0.8508262379809958
fogun+PL_34,fogunson,18,1.0,0.8508262379809958
fogun+PL_35,fogunson,18,1.0,0.8508262379809958
fogun+PL_36,fogunson,18,1.0,0.8508262379809958
fogun+PL_37,fogunson,18,1.0,0.8508262379809958
fogun+PL_38,fogunson,18,1.0,0.8508262379809958
fogun+PL_39,fogunson,18,1.0,0.8508262379809958
fogun+PL_0,fogunka,18,0.0,0.14917376201900429
fogun+PL_1,fogunka,18,0.0,0.14917376201900429
fogun+PL_2,fogunka,18,0.0,0.14917376201900429
fogun+PL_3,fogunka,18,0.0,0.14917376201900429
fogun+PL_4,fogunka,18,0.0,0.14917376201900429
fogun+PL_5,fogunka,18,0.0,0.14917376201900429
fogun+PL_6,fogunka,18,0.0,0.14917376201900429
fogun+PL_7,fogunka,18,0.0,0.14917376201900429
fogun+PL_8,fogunka,18,0.0,0.14917376201900429
fogun+PL_9,fogunka,18,0.0,0.14917376201900429
fogun+PL_10,fogunka,18,0.0,0.14917376201900429
fogun+PL_11,fogunka,18,0.0,0.14917376201900429
fogun+PL_12,fogunka,18,0.0,0.14917376201900429
fogun+PL_13,fogunka,18,0.0,0.14917376201900429
fogun+PL_14,fogunka,18,0.0,0.14917376201900429
fogun+PL_15,fogunka,18,0.0,0.14917376201900429
fogun+PL_16,fogunka,18,0.0,0.14917376201900429
fogun+PL_17,fogunka,18,0.0,0.14917376201900429
fogun+PL_18,fogunka,18,0.0,0.14917376201900429
fogun+PL_19,fogunka,18,0.0,0.14917376201900429
fogun+PL_20,fogunka,18,0.0,0.14917376201900429
fogun+PL_21,fogunka,18,0.0,0.14917376201900429
fogun+PL_22,fogunka,18,0.0,0.14917376201900429
fogun+PL_23,fogunka,18,0.0,0.14917376201900429
fogun+PL_24,fogunka,18,0.0,0.14917376201900429
fogun+PL_25,fogunka,18,0.0,0.14917376201900429
fogun+PL_26,fogunka,18,0.0,0.14917376201900429
fogun+PL_27,fogunka,18,0.0,0.14917376201900429
fogun+PL_28,fogunka,18,0.0,0.14917376201900429
fogun+PL_29,fogunka,18,0.0,0.14917376201900429
fogun+PL_30,fogunka,18,0.0,0.14917376201900429
fogun+PL_31,fogunka,18,0.0,0.14917376201900429
fogun+PL_32,fogunka,18,0.0,0.14917376201900429
fogun+PL_33,fogunka,18,0.0,0.14917376201900429
fogun+PL_34,fogunka,18,0.0,0.14917376201900429
fogun+PL_35,fogunka,18,0.0,0.14917376201900429
fogun+PL_36,fogunka,18,0.0,0.14917376201900429
fogun+PL_37,fogunka,18,0.0,0.14917376201900429
fogun+PL_38,fogunka,18,0.0,0.14917376201900429
fogun+PL_39,fogunka,18,0.0,0.14917376201900429
ninet+PL_0,ninetka,18,1.0,0.8435923980825724
ninet+PL_1,ninetka,18,1.0,0.8435923980825724
ninet+PL_2,ninetka,18,1.0,0.8435923980825724
ninet+PL_3,ninetka,18,1.0,0.8435923980825724
ninet+PL_4,ninetka,18,1.0,0.8435923980825724
ninet+PL_5,ninetka,18,1.0,0.8435923980825724
ninet+PL_6,ninetka,18,1.0,0.8435923980825724
ninet+PL_0,ninetson,18,0.0,0.1564076019174276
ninet+PL_1,ninetson,18,0.0,0.1564076019174276
ninet+PL_2,ninetson,18,0.0,0.1564076019174276
ninet+PL_3,ninetson,18,0.0,0.1564076019174276
ninet+PL_4,ninetson,18,0.0,0.1564076019174276
ninet+PL_5,ninetson,18,0.0,0.1564076019174276
ninet+PL_6,ninetson,18,0.0,0.1564076019174276
tozim+PL_0,tozimson,18,0.0,0.07705982502035533
tozim+PL_1,tozimson,18,0.0,0.07705982502035533
tozim+PL_2,tozimson,18,0.0,0.07705982502035533
tozim+PL_3,tozimson,18,0.0,0.07705982502035533
tozim+PL_4,tozimson,18,0.0,0.07705982502035533
tozim+PL_5,tozimson,18,0.0,0.07705982502035533
tozim+PL_6,tozimson,18,0.0,0.07705982502035533
tozim+PL_7,tozimson,18,0.0,0.07705982502035533
tozim+PL_8,tozimson,18,0.0,0.07705982502035533
tozim+PL_9,tozimson,18,0.0,0.07705982502035533
tozim+PL_10,tozimson,18,0.0,0.07705982502035533
tozim+PL_11,tozimson,18,0.0,0.07705982502035533
tozim+PL_12,tozimson,18,0.0,0.07705982502035533
tozim+PL_13,tozimson,18,0.0,0.07705982502035533
tozim+PL_14,tozimson,18,0.0,0.07705982502035533
tozim+PL_15,tozimson,18,0.0,0.07705982502035533
tozim+PL_16,tozimson,18,0.0,0.07705982502035533
tozim+PL_17,tozimson,18,0.0,0.07705982502035533
tozim+PL_18,tozimson,18,0.0,0.07705982502035533
tozim+PL_19,tozimson,18,0.0,0.07705982502035533
tozim+PL_20,tozimson,18,0.0,0.07705982502035533
tozim+PL_21,tozimson,18,0.0,0.07705982502035533
tozim+PL_22,tozimson,18,0.0,0.07705982502035533
tozim+PL_23,tozimson,18,0.0,0.07705982502035533
tozim+PL_24,tozimson,18,0.0,0.07705982502035533
tozim+PL_25,tozimson,18,0.0,0.07705982502035533
tozim+PL_0,tozimka,18,1.0,0.9229401749796446
tozim+PL_1,tozimka,18,1.0,0.9229401749796446
tozim+PL_2,tozimka,18,1.0,0.9229401749796446
tozim+PL_3,tozimka,18,1.0,0.9229401749796446
tozim+PL_4,tozimka,18,1.0,0.9229401749796446
tozim+PL_5,tozimka,18,1.0,0.9229401749796446
tozim+PL_6,tozimka,18,1.0,0.9229401749796446
tozim+PL_7,tozimka,18,1.0,0.9229401749796446
tozim+PL_8,tozimka,18,1.0,0.9229401749796446
tozim+PL_9,tozimka,18,1.0,0.9229401749796446
tozim+PL_10,tozimka,18,1.0,0.9229401749796446
tozim+PL_11,tozimka,18,1.0,0.9229401749796446
tozim+PL_12,tozimka,18,1.0,0.9229401749796446
tozim+PL_13,tozimka,18,1.0,0.9229401749796446
tozim+PL_14,tozimka,18,1.0,0.9229401749796446
tozim+PL_15,tozimka,18,1.0,0.9229401749796446
tozim+PL_16,tozimka,18,1.0,0.9229401749796446
tozim+PL_17,tozimka,18,1.0,0.9229401749796446
tozim+PL_18,tozimka,18,1.0,0.9229401749796446
tozim+PL_19,tozimka,18,1.0,0.9229401749796446
